User_ID,Age,Country,Subscription_Type,Signup_Date,Watch_Hours,Churn_Status
U119131,35,India,Premium,2025-03-01,83.03,Active
U119132,32,India,Premium,2023-09-10,64.11,Active
U119133,31,United States,Standard,2023-12-19,28.78,Churned
U119134,36,United States,Basic,2023-10-05,5.11,Churned
U119135,20,India,Premium,2022-04-14,50.6,Churned
U119136,29,Germany,Mobile,2023-10-19,33.99,Active
U119137,21,India,Premium,2024-09-14,115.44,Active
U119138,23,Japan,Basic,2025-04-15,23.76,Active
U119139,43,India,Premium,2024-05-15,46.99,Active
U119140,34,United Kingdom,Premium,2023-07-02,67.4,Active
U119141,25,Brazil,Mobile,2022-11-09,9.17,Churned
U119142,32,India,Basic,2025-03-14,16.76,Churned
U119143,31,Spain,Premium,2025-05-31,31.86,Active
U119144,34,India,Premium,2023-02-13,76.33,Active
U119145,16,United States,Mobile,2024-12-18,9.57,Churned
U119146,20,United Kingdom,Premium,2025-05-07,37.81,Active
U119147,16,Australia,Premium,2023-09-08,106.63,Active
U119148,23,Germany,Standard,2024-04-13,38.02,Active
U119149,25,United Kingdom,Basic,2025-11-15,29.2,Active
U119150,21,Brazil,Standard,2024-06-25,157.72,Active
U119151,43,France,Premium,2024-09-15,44.01,Churned
U119152,56,Brazil,Basic,2025-08-13,60.49,Active
U119153,43,United States,Premium,2025-09-19,59.93,Active
U119154,27,United States,Mobile,2025-02-17,18.66,Active
U119155,36,France,Mobile,2024-11-29,23.44,Active
U119156,33,United States,Premium,2022-11-11,53.74,Active
U119157,26,Germany,Premium,2024-11-03,5.79,Active
U119158,49,South Korea,Basic,2023-06-12,120.69,Active
U119159,58,India,Standard,2022-11-15,9.56,Active
U119160,16,India,Standard,2025-12-15,97.85,Active
U119161,51,Spain,Premium,2023-09-04,19.48,Active
U119162,26,Australia,Standard,2024-07-21,31.21,Active
U119163,30,Mexico,Basic,2024-07-17,35.56,Active
U119164,37,Germany,Premium,2024-06-17,108.82,Active
U119165,52,United States,Standard,2025-04-24,58.65,Active
U119166,37,Germany,Premium,2025-04-09,18.79,Active
U119167,38,Canada,Standard,2025-08-23,137.14,Active
U119168,44,Japan,Premium,2025-07-17,63.04,Active
U119169,46,Brazil,Standard,2022-04-30,64.53,Active
U119170,40,Germany,Premium,2023-08-11,32.32,Active
U119171,46,United States,Premium,2024-11-09,52.93,Active
U119172,26,United Kingdom,Basic,2025-05-15,7.9,Active
U119173,16,Brazil,Standard,2023-01-24,45.43,Active
U119174,55,Canada,Mobile,2025-04-21,87.64,Active
U119175,21,Germany,Basic,2024-11-02,40.31,Active
U119176,27,Brazil,Premium,2024-01-26,85.59,Active
U119177,30,Spain,Basic,2023-04-09,29.95,Active
U119178,27,United States,Premium,2024-05-06,47.09,Active
U119179,25,Australia,Basic,2024-04-13,42.78,Active
U119180,39,India,Standard,2023-02-22,53.05,Active
U119181,39,United Kingdom,Standard,2024-02-09,27.56,Churned
U119182,41,United States,Basic,2024-03-28,27.42,Churned
U119183,40,Brazil,Standard,2025-06-27,8.98,Churned
U119184,28,Brazil,Mobile,2022-09-18,37.32,Churned
U119185,28,United Kingdom,Premium,2024-08-12,28.04,Churned
U119186,47,India,Mobile,2022-04-27,5.16,Active
U119187,27,United States,Premium,2022-12-21,110.7,Active
U119188,27,United States,Premium,2025-05-03,17.62,Active
U119189,45,Brazil,Standard,2024-07-07,38.03,Active
U119190,33,Brazil,Mobile,2022-12-01,14.59,Churned
U119191,27,United States,Standard,2024-07-24,20.79,Active
U119192,28,Japan,Standard,2025-11-09,30.41,Active
U119193,47,Brazil,Premium,2023-06-16,17.64,Churned
U119194,41,United States,Mobile,2024-12-21,37.35,Churned
U119195,36,India,Standard,2023-01-19,89.64,Active
U119196,20,India,Basic,2023-06-27,45.26,Active
U119197,36,India,Premium,2025-08-21,57.28,Active
U119198,31,India,Premium,2022-06-30,47.54,Active
U119199,23,India,Standard,2022-08-13,61.09,Active
U119200,26,United States,Premium,2022-03-18,140.43,Active
U119201,42,Germany,Standard,2022-07-26,14.62,Active
U119202,48,Brazil,Standard,2025-02-13,36.92,Active
U119203,21,Mexico,Premium,2024-05-10,94.19,Active
U119204,22,Mexico,Standard,2022-07-01,18.69,Active
U119205,42,United States,Premium,2023-03-27,35.0,Churned
U119206,29,France,Basic,2025-03-20,31.88,Churned
U119207,40,Germany,Premium,2024-01-07,79.72,Active
U119208,28,Canada,Standard,2024-10-27,43.97,Active
U119209,40,Australia,Mobile,2023-01-26,45.6,Active
U119210,17,United Kingdom,Premium,2025-09-17,30.04,Active
U119211,40,Brazil,Basic,2023-06-22,55.71,Active
U119212,16,Canada,Mobile,2025-10-25,51.44,Churned
U119213,45,Australia,Standard,2023-08-19,60.46,Active
U119214,33,Brazil,Standard,2024-12-16,18.3,Active
U119215,39,United States,Mobile,2024-03-31,61.43,Active
U119216,36,South Korea,Mobile,2024-06-21,2.71,Churned
U119217,16,Canada,Premium,2022-04-26,96.83,Active
U119218,50,Canada,Mobile,2025-03-02,60.21,Active
U119219,38,United Kingdom,Standard,2023-09-24,31.23,Active
U119220,43,United States,Basic,2023-01-14,40.08,Active
U119221,24,Germany,Basic,2024-09-30,11.55,Active
U119222,36,United States,Standard,2025-01-15,27.25,Active
U119223,18,United States,Premium,2024-11-01,66.36,Active
U119224,35,South Korea,Standard,2025-09-16,2.48,Churned
U119225,22,United States,Standard,2023-01-31,31.33,Active
U119226,75,Australia,Basic,2022-10-04,6.57,Active
U119227,41,United Kingdom,Standard,2024-03-04,10.83,Active
U119228,49,India,Premium,2023-05-11,37.46,Active
U119229,31,Brazil,Basic,2023-07-15,13.14,Active
U119230,38,United Kingdom,Premium,2024-07-28,9.34,Churned
U119231,44,United States,Premium,2022-02-23,172.28,Active
U119232,21,United States,Standard,2023-09-22,51.75,Active
U119233,25,United States,Mobile,2023-09-23,16.66,Churned
U119234,45,Canada,Mobile,2022-02-05,32.93,Active
U119235,31,Canada,Basic,2024-09-10,21.46,Active
U119236,25,Brazil,Premium,2025-04-30,76.01,Active
U119237,26,United States,Basic,2025-10-12,31.13,Active
U119238,19,Japan,Standard,2025-10-12,47.28,Active
U119239,16,South Korea,Premium,2022-06-13,25.57,Active
U119240,16,Germany,Premium,2022-12-27,49.45,Active
U119241,34,Canada,Premium,2023-09-17,59.57,Active
U119242,42,Brazil,Premium,2024-05-03,37.9,Active
U119243,64,South Korea,Premium,2025-10-06,37.63,Active
U119244,33,Germany,Standard,2023-01-29,48.26,Active
U119245,18,United States,Basic,2023-11-17,18.0,Churned
U119246,33,India,Basic,2024-09-21,9.08,Active
U119247,42,United States,Standard,2025-07-28,44.93,Active
U119248,46,Brazil,Premium,2024-10-14,36.0,Active
U119249,45,United States,Basic,2024-09-22,58.46,Active
U119250,40,Spain,Standard,2025-11-30,62.83,Active
U119251,35,United Kingdom,Basic,2025-06-18,61.49,Active
U119252,42,India,Standard,2025-06-16,26.93,Active
U119253,19,Mexico,Standard,2025-01-12,63.12,Active
U119254,16,Australia,Basic,2023-04-29,17.23,Churned
U119255,59,United States,Basic,2022-04-16,44.47,Active
U119256,33,South Korea,Standard,2025-02-19,19.14,Active
U119257,40,Canada,Standard,2025-01-18,12.32,Active
U119258,16,Brazil,Mobile,2024-06-30,29.61,Active
U119259,52,Japan,Basic,2022-07-06,25.87,Active
U119260,47,France,Standard,2025-11-12,48.36,Active
U119261,16,Brazil,Standard,2024-12-28,40.6,Churned
U119262,30,Brazil,Premium,2024-08-16,15.18,Active
U119263,37,Canada,Standard,2023-09-04,16.03,Active
U119264,18,Mexico,Basic,2022-03-20,28.21,Active
U119265,39,Mexico,Mobile,2024-09-26,15.19,Active
U119266,46,Japan,Mobile,2023-07-08,31.45,Churned
U119267,37,Germany,Standard,2022-03-30,76.96,Active
U119268,16,Japan,Standard,2022-03-27,143.29,Active
U119269,21,India,Basic,2022-06-16,68.95,Active
U119270,32,France,Basic,2023-01-30,34.7,Active
U119271,31,India,Basic,2022-06-05,41.43,Active
U119272,31,India,Premium,2022-07-09,44.58,Active
U119273,30,India,Basic,2023-07-03,47.38,Active
U119274,16,Canada,Basic,2022-02-14,24.96,Churned
U119275,43,United States,Basic,2022-09-05,37.62,Churned
U119276,41,United Kingdom,Basic,2023-07-24,18.11,Active
U119277,40,United States,Standard,2022-01-12,28.12,Churned
U119278,39,Mexico,Standard,2022-11-04,33.87,Active
U119279,30,Spain,Standard,2025-07-07,73.45,Active
U119280,26,Brazil,Standard,2023-08-08,39.0,Active
U119281,21,Australia,Standard,2025-01-02,35.09,Active
U119282,52,United States,Premium,2023-10-19,45.14,Active
U119283,33,South Korea,Standard,2024-04-09,26.28,Active
U119284,16,India,Basic,2022-07-08,43.19,Active
U119285,33,France,Premium,2024-11-23,44.53,Active
U119286,16,Brazil,Premium,2023-02-01,47.96,Active
U119287,36,Canada,Standard,2023-03-18,45.38,Active
U119288,35,South Korea,Basic,2023-01-15,17.1,Active
U119289,27,Australia,Basic,2024-10-27,36.13,Active
U119290,22,United Kingdom,Basic,2024-08-14,83.13,Active
U119291,40,Japan,Premium,2024-01-30,36.64,Active
U119292,33,Japan,Standard,2023-05-03,23.89,Churned
U119293,16,United States,Basic,2022-05-10,12.45,Churned
U119294,48,United States,Basic,2025-04-30,18.28,Churned
U119295,22,South Korea,Basic,2024-08-28,16.53,Active
U119296,18,United States,Basic,2024-04-19,20.53,Churned
U119297,50,Japan,Standard,2025-12-21,48.96,Active
U119298,46,Spain,Standard,2022-05-03,19.2,Churned
U119299,28,United States,Mobile,2023-01-09,31.73,Active
U119300,18,France,Premium,2025-08-07,9.96,Active
U119301,23,Germany,Mobile,2022-01-07,24.84,Active
U119302,28,Japan,Mobile,2023-04-06,32.75,Churned
U119303,48,United States,Mobile,2025-01-01,30.8,Active
U119304,49,Mexico,Mobile,2024-04-09,31.51,Active
U119305,35,Canada,Standard,2023-02-12,3.16,Active
U119306,41,South Korea,Basic,2023-05-21,33.46,Active
U119307,31,France,Basic,2023-08-15,22.35,Churned
U119308,23,India,Premium,2023-01-04,56.14,Active
U119309,16,India,Premium,2022-01-12,0.0,Active
U119310,37,India,Basic,2024-06-13,34.78,Churned
U119311,44,France,Premium,2022-04-05,133.93,Active
U119312,27,Mexico,Premium,2024-11-06,53.44,Active
U119313,48,Brazil,Premium,2024-11-01,142.74,Active
U119314,29,South Korea,Standard,2025-10-14,13.67,Active
U119315,35,France,Basic,2025-11-08,53.07,Active
U119316,31,United Kingdom,Standard,2025-10-10,13.93,Active
U119317,48,United States,Basic,2024-05-12,21.95,Active
U119318,39,Spain,Premium,2022-05-13,73.54,Active
U119319,33,United States,Standard,2025-05-14,37.91,Active
U119320,34,Germany,Basic,2025-08-16,51.61,Active
U119321,19,Japan,Standard,2022-10-28,10.71,Active
U119322,16,United Kingdom,Standard,2023-06-12,21.5,Churned
U119323,27,Brazil,Standard,2022-04-09,25.57,Active
U119324,31,Australia,Mobile,2023-04-21,0.0,Active
U119325,40,Canada,Basic,2023-05-22,13.54,Active
U119326,32,Australia,Mobile,2025-06-19,8.65,Churned
U119327,28,United States,Basic,2022-10-31,29.69,Active
U119328,16,United States,Basic,2022-07-31,26.72,Churned
U119329,40,United States,Mobile,2024-06-19,44.69,Active
U119330,36,Germany,Premium,2024-11-11,71.22,Active
U119331,43,India,Premium,2025-10-28,43.52,Active
U119332,34,Spain,Premium,2025-02-24,203.62,Active
U119333,47,Australia,Standard,2022-12-04,58.05,Active
U119334,27,Spain,Premium,2024-10-07,183.52,Active
U119335,33,United States,Basic,2025-08-09,0.0,Active
U119336,36,South Korea,Premium,2025-04-27,0.0,Churned
U119337,41,Mexico,Mobile,2024-02-24,23.86,Churned
U119338,38,Brazil,Premium,2023-03-07,52.6,Active
U119339,39,Brazil,Premium,2022-05-29,30.28,Active
U119340,37,India,Premium,2023-05-17,32.82,Active
U119341,31,Spain,Standard,2024-02-22,35.83,Active
U119342,44,Canada,Standard,2025-11-15,7.5,Churned
U119343,16,Spain,Mobile,2023-11-13,56.13,Active
U119344,26,United States,Premium,2024-11-07,60.6,Active
U119345,53,Canada,Standard,2024-12-29,61.08,Active
U119346,25,United States,Premium,2023-11-09,20.28,Churned
U119347,33,India,Basic,2024-12-29,21.66,Active
U119348,50,Mexico,Premium,2025-06-16,66.3,Active
U119349,32,India,Premium,2024-07-24,48.5,Active
U119350,23,South Korea,Basic,2024-11-01,52.28,Active
U119351,48,United Kingdom,Basic,2024-09-02,23.83,Active
U119352,30,Mexico,Premium,2025-12-25,72.8,Active
U119353,31,Germany,Basic,2024-06-05,28.05,Active
U119354,16,South Korea,Mobile,2022-06-28,73.73,Active
U119355,32,Canada,Basic,2022-12-12,16.22,Churned
U119356,42,United Kingdom,Basic,2023-02-14,2.17,Churned
U119357,28,Mexico,Basic,2025-09-13,16.36,Churned
U119358,18,India,Premium,2022-01-02,73.91,Active
U119359,28,India,Standard,2022-11-06,85.6,Active
U119360,26,South Korea,Premium,2024-10-14,24.55,Active
U119361,30,Brazil,Mobile,2024-05-18,45.4,Active
U119362,27,United Kingdom,Premium,2022-01-24,44.5,Active
U119363,53,Canada,Basic,2025-02-03,46.54,Active
U119364,37,Canada,Basic,2022-02-17,27.38,Churned
U119365,16,France,Mobile,2022-05-03,9.33,Active
U119366,34,India,Basic,2025-04-16,63.5,Active
U119367,33,Australia,Mobile,2023-10-20,39.28,Active
U119368,48,South Korea,Mobile,2024-03-14,28.94,Churned
U119369,32,France,Premium,2022-02-13,64.88,Active
U119370,31,Japan,Premium,2022-08-25,49.96,Active
U119371,56,France,Mobile,2022-11-27,19.37,Active
U119372,21,Canada,Premium,2023-05-27,94.8,Active
U119373,43,Mexico,Premium,2024-07-17,38.34,Active
U119374,34,South Korea,Standard,2023-07-20,12.53,Churned
U119375,27,United Kingdom,Standard,2025-08-26,36.9,Active
U119376,26,United Kingdom,Standard,2022-11-09,15.86,Active
U119377,50,United Kingdom,Mobile,2023-03-21,41.45,Active
U119378,39,South Korea,Premium,2022-05-11,64.24,Active
U119379,41,United States,Premium,2025-05-03,53.82,Active
U119380,44,India,Basic,2024-06-03,53.82,Active
U119381,38,India,Premium,2024-02-06,105.78,Active
U119382,21,Australia,Standard,2025-04-10,42.93,Active
U119383,16,Mexico,Premium,2025-01-15,68.35,Active
U119384,52,India,Basic,2023-08-16,26.1,Active
U119385,36,United States,Mobile,2025-03-28,16.8,Active
U119386,34,Germany,Premium,2023-01-21,29.91,Churned
U119387,55,Canada,Standard,2024-07-17,23.92,Churned
U119388,21,South Korea,Standard,2023-10-06,35.13,Churned
U119389,16,Spain,Standard,2023-09-10,35.14,Active
U119390,16,Japan,Standard,2024-07-13,18.73,Active
U119391,27,Brazil,Basic,2024-05-02,24.69,Active
U119392,35,Mexico,Standard,2025-10-03,49.03,Active
U119393,50,United States,Standard,2024-10-06,68.96,Active
U119394,44,United States,Standard,2023-08-24,80.73,Active
U119395,16,United States,Premium,2025-06-11,107.39,Active
U119396,67,United States,Standard,2025-11-17,6.55,Churned
U119397,29,Brazil,Basic,2024-03-11,30.68,Active
U119398,48,United States,Premium,2023-01-14,5.63,Churned
U119399,40,France,Standard,2025-06-29,25.3,Active
U119400,34,Spain,Premium,2024-07-30,91.16,Active
U119401,31,Spain,Mobile,2023-07-22,42.1,Churned
U119402,20,South Korea,Premium,2023-08-30,106.09,Active
U119403,18,South Korea,Standard,2025-01-13,6.19,Active
U119404,32,India,Standard,2024-07-31,56.76,Active
U119405,17,Brazil,Premium,2024-06-09,8.08,Active
U119406,53,Japan,Premium,2025-03-06,40.47,Active
U119407,35,Mexico,Basic,2022-04-24,83.05,Active
U119408,59,India,Premium,2023-05-24,69.73,Active
U119409,28,Germany,Mobile,2024-01-04,39.96,Active
U119410,26,Brazil,Premium,2023-01-21,67.25,Active
U119411,41,India,Basic,2025-01-19,21.22,Active
U119412,30,Spain,Standard,2023-01-19,55.34,Active
U119413,45,Mexico,Standard,2024-09-08,85.5,Active
U119414,51,India,Basic,2023-10-08,24.02,Churned
U119415,47,United States,Premium,2024-04-02,112.51,Active
U119416,50,Japan,Standard,2022-01-08,1.22,Churned
U119417,43,United States,Standard,2025-03-03,22.01,Active
U119418,27,South Korea,Standard,2023-01-04,7.96,Churned
U119419,47,Australia,Premium,2025-08-11,23.48,Active
U119420,42,United Kingdom,Mobile,2025-11-05,44.05,Active
U119421,26,Spain,Premium,2022-07-29,1.44,Churned
U119422,28,India,Mobile,2022-03-09,49.33,Churned
U119423,32,United States,Mobile,2023-01-08,33.1,Active
U119424,47,Canada,Standard,2023-03-26,13.47,Active
U119425,35,Germany,Basic,2025-12-14,11.27,Active
U119426,33,Japan,Premium,2022-05-06,24.44,Churned
U119427,32,Germany,Premium,2022-12-19,2.49,Churned
U119428,29,France,Standard,2022-09-28,27.69,Active
U119429,20,United Kingdom,Mobile,2025-04-22,11.14,Active
U119430,43,India,Standard,2024-10-05,39.37,Active
U119431,21,South Korea,Mobile,2024-02-16,15.92,Churned
U119432,34,Germany,Standard,2025-05-01,27.47,Churned
U119433,29,Japan,Basic,2023-07-16,6.27,Churned
U119434,43,United States,Mobile,2023-01-04,28.32,Active
U119435,29,Australia,Premium,2024-11-27,49.35,Active
U119436,21,India,Premium,2025-07-27,17.48,Active
U119437,45,United States,Premium,2025-01-04,39.92,Active
U119438,24,India,Basic,2022-01-18,30.42,Active
U119439,35,South Korea,Basic,2023-02-02,207.62,Active
U119440,49,Canada,Basic,2025-12-27,25.94,Active
U119441,25,Germany,Basic,2022-01-17,75.73,Active
U119442,32,India,Standard,2023-11-19,70.85,Churned
U119443,28,India,Standard,2025-02-10,64.07,Active
U119444,35,United States,Basic,2025-06-22,19.71,Active
U119445,33,United Kingdom,Standard,2024-10-03,71.11,Active
U119446,45,Brazil,Basic,2025-07-20,12.55,Churned
U119447,26,Canada,Basic,2022-06-25,15.26,Active
U119448,49,Mexico,Mobile,2023-02-26,41.35,Active
U119449,53,Australia,Mobile,2022-02-23,68.18,Active
U119450,37,United Kingdom,Premium,2025-03-18,28.67,Active
U119451,24,India,Basic,2024-08-22,26.67,Active
U119452,33,Spain,Premium,2025-08-10,41.58,Active
U119453,32,South Korea,Basic,2024-05-27,50.58,Active
U119454,55,United States,Standard,2024-06-16,53.78,Active
U119455,32,Mexico,Mobile,2025-01-19,51.97,Active
U119456,50,India,Standard,2023-09-16,48.21,Active
U119457,35,United Kingdom,Mobile,2025-06-28,0.0,Churned
U119458,34,Brazil,Premium,2025-12-20,33.27,Active
U119459,29,United States,Standard,2024-08-27,25.78,Active
U119460,30,India,Basic,2023-06-05,20.96,Active
U119461,44,India,Premium,2024-07-17,24.15,Active
U119462,25,South Korea,Standard,2025-10-02,20.52,Churned
U119463,45,Spain,Basic,2024-01-31,45.46,Active
U119464,51,Spain,Basic,2025-01-14,40.81,Active
U119465,26,Brazil,Mobile,2024-04-06,20.78,Active
U119466,48,Canada,Basic,2023-10-09,63.83,Active
U119467,46,United States,Mobile,2025-11-23,19.89,Active
U119468,44,South Korea,Premium,2023-06-11,42.3,Active
U119469,26,Brazil,Standard,2022-03-09,23.32,Active
U119470,32,South Korea,Standard,2025-03-07,25.65,Churned
U119471,32,India,Premium,2024-03-04,23.25,Active
U119472,59,Canada,Standard,2022-02-11,8.6,Churned
U119473,33,Germany,Basic,2022-12-28,7.9,Churned
U119474,31,Germany,Basic,2025-01-18,34.55,Active
U119475,20,United States,Mobile,2024-11-25,25.45,Active
U119476,22,United Kingdom,Premium,2024-01-05,59.21,Active
U119477,25,India,Standard,2024-12-29,37.51,Active
U119478,38,United Kingdom,Basic,2025-12-29,29.76,Churned
U119479,16,United States,Standard,2023-01-23,44.11,Active
U119480,26,Australia,Premium,2022-10-28,40.59,Active
U119481,16,India,Basic,2025-01-12,21.05,Churned
U119482,50,India,Mobile,2023-07-14,21.87,Churned
U119483,35,Australia,Premium,2024-07-29,130.0,Active
U119484,37,Japan,Standard,2024-02-04,64.53,Active
U119485,20,South Korea,Mobile,2025-10-14,17.5,Active
U119486,47,India,Premium,2022-04-30,22.04,Active
U119487,52,South Korea,Premium,2025-04-05,149.17,Active
U119488,34,South Korea,Basic,2025-10-02,42.3,Active
U119489,28,Brazil,Mobile,2025-01-31,5.2,Churned
U119490,40,Spain,Standard,2025-12-02,102.07,Active
U119491,42,United States,Premium,2022-07-25,42.45,Active
U119492,44,Japan,Standard,2025-11-08,50.11,Active
U119493,41,India,Standard,2025-12-11,63.05,Active
U119494,45,United Kingdom,Mobile,2025-09-20,19.78,Active
U119495,25,United States,Standard,2025-03-08,4.81,Active
U119496,44,South Korea,Basic,2023-06-08,16.27,Active
U119497,28,Canada,Premium,2025-05-15,17.62,Active
U119498,16,France,Basic,2022-01-23,43.96,Active
U119499,28,United States,Mobile,2025-01-02,57.1,Active
U119500,27,South Korea,Mobile,2022-09-22,27.64,Active
U119501,36,Germany,Basic,2025-06-01,48.72,Active
U119502,44,Germany,Standard,2022-10-20,18.26,Churned
U119503,36,United States,Mobile,2024-06-07,14.75,Churned
U119504,58,South Korea,Mobile,2022-07-09,6.27,Active
